,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,condition_code,grade_code,age,renovated,waterfront_coded,view_coded,lon,To_drop_place_ID,To_drop_road,Type_place,city,suburb
7792,2883201055,875000.0,4,1.0,1670,4600,1.5,1670,0.0,1906,0.0,98103,47.6838,-122.332,1820,4600,5,8,108,False,0,0,-122.332,156088207.0,Bagley Avenue North,city,Seattle,Green Lake
7793,1795900360,615000.0,4,2.5,2150,9070,2.0,2150,0.0,1985,0.0,98052,47.7279,-122.107,2230,8995,4,8,29,False,0,0,-122.107,110196828.0,172nd Avenue Northeast,town,Redmond,
7794,9542830690,321000.0,3,2.5,2020,4183,2.0,2020,0.0,2012,0.0,98038,47.3658,-122.017,2030,4140,3,7,2,False,0,0,-122.017,220610939.0,243rd Place Southeast,town,Maple Valley,
7795,1245500690,1040000.0,3,2.5,2230,5750,2.0,2230,0.0,2003,0.0,98033,47.6938,-122.213,1900,8238,3,9,11,False,0,0,-122.213,179290098.0,9th Street West,town,Kirkland,Juanita
7796,7454000315,299500.0,2,1.0,740,6300,1.0,740,0.0,1942,0.0,98126,47.5158,-122.376,740,6300,3,6,73,False,0,0,-122.376,158482718.0,34th Avenue Southwest,city,Seattle,Westwood
7797,2426049113,459000.0,4,1.5,2020,9583,2.0,2020,0.0,1963,0.0,98034,47.7283,-122.238,1770,8625,4,7,52,False,0,0,-122.238,179031947.0,Northeast 141st Street,town,Kirkland,Inglewood
7798,8665050450,435000.0,3,2.5,1730,4065,2.0,1730,0.0,1996,0.0,98029,47.5668,-122.005,1730,4094,3,8,18,False,0,0,-122.005,50922547.0,249th Avenue Southeast,town,Sammamish,Klahanie
7799,2787320620,222000.0,3,1.75,1370,8280,1.0,1370,0.0,1980,0.0,98031,47.4096,-122.172,1850,7820,4,7,34,False,0,0,-122.172,230382528.0,Southeast 215th Street,town,Kent,
7800,5100401411,485000.0,4,1.0,1210,6380,1.5,1210,0.0,1936,0.0,98115,47.6924,-122.321,1340,6380,3,7,78,False,0,0,-122.321,226490182.0,Northeast 88th Street,city,Seattle,Maple Leaf
7801,2767602855,750000.0,5,3.5,2160,2323,3.0,2160,0.0,2007,0.0,98107,47.6726,-122.39,1750,4650,3,9,8,False,0,0,-122.39,18872569.0,26th Avenue Northwest,city,Seattle,Ballard
7802,7575620750,266000.0,3,2.25,1550,6022,2.0,1550,0.0,1989,0.0,98003,47.3525,-122.304,1650,5627,3,8,25,False,0,0,-122.304,231514502.0,South 278th Street,town,Federal Way,
7803,1529300115,455000.0,2,1.0,1170,6000,1.0,970,200.0,1941,0.0,98103,47.6994,-122.354,2130,6002,4,7,73,False,0,0,-122.354,156370767.0,Phinney Avenue North,city,Seattle,Greenwood
7805,8732130580,280000.0,3,1.75,1740,8625,1.0,1240,500.0,1978,0.0,98023,47.3054,-122.38,1980,8625,4,7,37,False,0,0,-122.38,232124573.0,38th Avenue Southwest,town,Federal Way,
7806,1689400375,1450000.0,4,3.25,3100,3900,2.0,2090,1010.0,1923,0.0,98109,47.6385,-122.348,2110,3900,5,9,91,False,0,2,-122.348,156785009.0,Bigelow Avenue North,city,Seattle,Fremont
7807,985001321,291000.0,4,1.0,1590,24330,1.5,1140,450.0,1942,0.0,98168,47.4906,-122.309,1000,16228,3,6,72,False,0,0,-122.309,235750450.0,Roseberg Avenue South,town,Burien,Boulevard Park
7808,7987400475,745000.0,5,3.0,2400,10126,2.0,2400,0.0,1981,0.0,98126,47.5726,-122.373,2250,3946,3,8,34,False,0,3,-122.373,159608172.0,Southwest Admiral Way,city,Seattle,West Seattle
7809,6383000820,685900.0,3,2.5,2290,9142,1.0,2290,0.0,1972,0.0,98117,47.691,-122.387,1770,8035,3,8,42,False,0,0,-122.387,154939414.0,Northwest 86th Street,city,Seattle,
7810,1311400120,160000.0,3,1.75,1610,7392,1.0,1610,0.0,1964,0.0,98001,47.3413,-122.28,1450,7392,4,7,50,False,0,0,-122.28,231875209.0,South 290th Street,town,Auburn,
7811,1153000040,650000.0,4,2.5,2240,9934,1.0,1490,750.0,1968,0.0,98005,47.6147,-122.166,2640,11622,4,8,47,False,0,0,-122.166,293779959.0,130th Avenue Northeast,city,Bellevue,
7812,7452500530,250000.0,2,1.0,850,6370,1.0,850,0.0,1951,0.0,98126,47.5198,-122.373,850,5170,3,6,64,False,0,0,-122.373,159603777.0,31st Place Southwest,city,Seattle,Westwood
7813,6300000212,265000.0,2,1.5,920,1458,2.0,920,0.0,1995,0.0,98133,47.7081,-122.342,1110,1598,3,7,20,False,0,0,-122.342,19967767.0,Stone Avenue North,city,Seattle,Haller Lake
7814,3332000530,599000.0,5,3.25,2590,6180,1.0,1330,1260.0,1960,0.0,98118,47.551,-122.272,1560,6180,3,7,54,False,0,0,-122.272,157328963.0,South Orcas Street,city,Seattle,Rainier Valley
7815,7657600195,199950.0,3,1.0,1340,7260,1.5,1340,0.0,1944,0.0,98178,47.4934,-122.237,1210,7260,3,6,70,False,0,0,-122.237,231358306.0,77th Avenue South,city,Seattle,
7816,1102000237,712500.0,4,2.75,2420,11201,1.0,1420,1000.0,1948,1999.0,98118,47.5459,-122.265,3170,9385,3,8,67,True,0,1,-122.265,157621006.0,South Graham Street,city,Seattle,Rainier Valley
7817,2887702070,490000.0,2,1.0,1420,4305,1.0,920,500.0,1941,0.0,98115,47.6864,-122.311,1420,4305,4,7,73,False,0,0,-122.311,159617893.0,16th Avenue Northeast,city,Seattle,Maple Leaf
7818,6392001005,511500.0,4,1.0,1360,6000,1.5,1360,0.0,1917,0.0,98115,47.6854,-122.288,1710,6000,3,7,97,False,0,0,-122.288,155441182.0,37th Avenue Northeast,city,Seattle,
7819,1601600195,299000.0,3,1.0,1510,6200,1.0,1010,500.0,1955,0.0,98118,47.5293,-122.274,1710,8623,3,6,60,False,0,0,-122.274,158165475.0,46th Avenue South,city,Seattle,
7820,3586500620,685000.0,4,2.5,2650,25248,1.0,2330,320.0,1954,0.0,98177,47.7537,-122.373,3020,23135,3,9,60,False,0,2,-122.373,293751184.0,12th Avenue Northwest,town,Shoreline,
7821,6021502250,597000.0,4,2.0,2120,4000,1.5,1720,400.0,1927,0.0,98117,47.688,-122.383,1760,4000,4,7,87,False,0,0,-122.383,154738627.0,21st Avenue Northwest,city,Seattle,Ballard
7822,3830210220,210000.0,3,1.0,1200,7200,1.0,1200,0.0,1977,0.0,98030,47.3746,-122.183,1200,7420,3,6,37,False,0,0,-122.183,230089234.0,Southeast 254th Street,town,Kent,
7823,2568300266,659000.0,4,2.5,3190,11375,1.0,2210,980.0,1946,0.0,98125,47.70399999999999,-122.3,1100,8500,5,8,68,False,0,0,-122.3,155409409.0,Fischer Place Northeast,city,Seattle,Victory Heights
7824,3423600065,540000.0,3,1.0,1050,4160,1.0,1050,0.0,1925,0.0,98115,47.6756,-122.3,1580,3680,4,7,89,False,0,0,-122.3,155349169.0,Northeast 65th Street,city,Seattle,
7825,3343300180,469000.0,3,2.0,1300,22605,1.0,1300,0.0,1998,0.0,98056,47.5337,-122.187,2250,10215,3,7,17,False,0,0,-122.187,232014382.0,Southeast 77th Court,village,Newcastle,
7827,6453900040,575000.0,5,2.5,2990,7500,1.0,1800,1190.0,1972,0.0,98177,47.7707,-122.369,2800,9860,3,9,42,False,0,2,-122.369,293810214.0,Northwest 196th Street,town,Shoreline,
7828,148000590,725000.0,4,2.75,2440,7042,1.5,1640,800.0,1941,0.0,98116,47.5731,-122.408,2170,7900,4,7,73,False,0,2,-122.408,158751416.0,59th Avenue Southwest,city,Seattle,
7829,419000015,299950.0,4,1.0,1170,5400,1.0,1170,0.0,1953,0.0,98056,47.492,-122.172,1100,5400,5,6,61,False,0,0,-122.172,231436184.0,Northeast 6th Street,town,Renton,
7830,303000220,375000.0,4,2.0,2270,18450,1.0,2270,0.0,1961,0.0,98001,47.3264,-122.262,2150,18450,3,7,54,False,0,0,-122.262,231470770.0,South 307th Street,town,Auburn,West Hill
7831,6450302175,342450.0,3,1.5,1280,5525,1.0,1280,0.0,1962,0.0,98133,47.7339,-122.336,1330,5286,3,7,52,False,0,0,-122.336,156249337.0,North 145th Street,city,Seattle,Evergreen
7832,1180000625,315000.0,4,2.5,1950,3225,2.0,1950,0.0,2002,0.0,98178,47.5014,-122.226,1980,3225,3,7,12,False,0,0,-122.226,231310492.0,South 114th Street,city,Seattle,
7833,7972600450,328000.0,4,2.75,1930,3840,1.0,1170,760.0,1997,0.0,98106,47.5303,-122.346,1610,3840,3,7,17,False,0,0,-122.346,158903532.0,8th Avenue Southwest,city,Seattle,
7834,1328300180,323000.0,4,2.75,1970,7213,1.0,1170,800.0,1977,0.0,98058,47.4424,-122.126,1980,7045,3,8,37,False,0,0,-122.126,230092085.0,161st Avenue Southeast,town,Renton,
7835,7866000158,320000.0,4,3.0,1820,3120,1.0,1000,820.0,1997,0.0,98118,47.5468,-122.274,1600,5001,3,7,17,False,0,0,-122.274,160150276.0,47th Avenue South,city,Seattle,Rainier Valley
7836,7518505345,550000.0,2,1.0,950,4080,1.0,950,0.0,1924,0.0,98117,47.6765,-122.384,1120,4080,4,7,90,False,0,0,-122.384,155128984.0,22nd Avenue Northwest,city,Seattle,Ballard
7837,8084900195,1650000.0,6,3.5,4010,16200,1.0,2090,1920.0,1955,1990.0,98004,47.6322,-122.216,3560,16200,3,8,59,True,0,0,-122.216,293844715.0,Northeast 24th Street,village,Clyde Hill,
7838,4139420590,1210000.0,4,3.5,4560,16643,1.0,2230,2330.0,1995,0.0,98006,47.5521,-122.115,4060,15177,3,12,19,False,0,3,-122.115,293686842.0,Southeast 57th Place,city,Bellevue,
7839,4139420590,1200000.0,4,3.5,4560,16643,1.0,2230,2330.0,1995,0.0,98006,47.5521,-122.115,4060,15177,3,12,19,False,0,3,-122.115,293686842.0,Southeast 57th Place,city,Bellevue,
7840,2621600015,120000.0,3,1.0,1150,8924,1.0,1150,0.0,1943,0.0,98030,47.3865,-122.217,1492,8924,3,6,72,False,0,0,-122.217,72042781.0,East James Street,town,Kent,
7841,2621600015,175000.0,3,1.0,1150,8924,1.0,1150,0.0,1943,0.0,98030,47.3865,-122.217,1492,8924,3,6,72,False,0,0,-122.217,72042781.0,East James Street,town,Kent,
7842,8005100360,169900.0,3,1.0,910,5800,1.5,910,0.0,1900,0.0,98022,47.2068,-121.992,1400,6766,4,5,114,False,0,0,-121.992,188843845.0,Franklin Street,town,Enumclaw,
7843,9527000330,508000.0,6,2.75,2890,7500,1.0,1830,1060.0,1976,0.0,98034,47.7099,-122.23,1880,7500,4,8,38,False,0,0,-122.23,179220922.0,83rd Place Northeast,town,Kirkland,
7844,748000145,335000.0,2,1.0,1070,6678,1.0,1070,0.0,1951,0.0,98133,47.7315,-122.357,1680,7788,4,7,63,False,0,0,-122.357,155186402.0,Palatine Avenue North,city,Seattle,Broadview
7845,9191200015,613200.0,3,2.75,2050,3320,1.5,1580,470.0,1927,0.0,98105,47.6719,-122.301,1760,4150,4,7,87,False,0,0,-122.301,156054598.0,25th Avenue Northeast,city,Seattle,University District
7846,1822300040,420000.0,2,1.5,1040,3500,1.5,1040,0.0,1904,0.0,98144,47.588,-122.304,1340,1213,4,6,110,False,0,0,-122.304,157569860.0,22nd Avenue South,city,Seattle,Beacon Hill
7847,9129100040,1000000.0,4,3.25,3320,8587,3.0,2950,370.0,2008,0.0,98103,47.691,-122.337,1860,5668,3,11,6,False,0,0,-122.337,156580675.0,Wallingford Avenue North,city,Seattle,Maple Leaf
7848,3331500940,342000.0,2,1.0,740,6180,1.0,740,0.0,1948,0.0,98118,47.5517,-122.272,1330,4635,3,6,66,False,0,0,-122.272,157461489.0,South Findlay Street,city,Seattle,Rainier Valley
7849,524069101,850000.0,4,2.0,3380,90968,1.0,1690,1690.0,1979,0.0,98075,47.5936,-122.077,3380,42740,4,9,35,False,0,0,-122.077,293815918.0,Southeast 19th Street,town,Sammamish,Mint Grove
7850,6021502310,582000.0,2,1.75,1210,4141,1.0,910,300.0,1942,0.0,98117,47.68600000000001,-122.382,1310,4141,4,7,72,False,0,0,-122.382,154531156.0,20th Avenue Northwest,city,Seattle,Ballard
7851,4022901316,475000.0,3,2.5,2480,6031,2.0,2480,0.0,2001,0.0,98155,47.772,-122.297,1850,7704,3,8,13,False,0,0,-122.297,293715537.0,30th Avenue Northeast,town,Lake Forest Park,
7852,23500180,570000.0,3,2.25,2010,6000,1.0,1330,680.0,1975,0.0,98052,47.6912,-122.115,2080,8260,3,8,39,False,0,0,-122.115,110302775.0,Northeast 104th Street,town,Redmond,
7853,9191200490,826600.0,4,3.25,3230,5000,1.5,1750,1480.0,1916,0.0,98105,47.6702,-122.3,1730,4000,4,7,99,False,0,0,-122.3,155731268.0,26th Avenue Northeast,city,Seattle,University District
7854,1189000207,387000.0,2,2.5,1170,1394,2.0,1170,0.0,2001,0.0,98122,47.6131,-122.297,1250,3136,3,8,13,False,0,0,-122.297,157887546.0,East Union Street,city,Seattle,Madrona
7855,1771110720,330000.0,3,1.0,1250,9126,1.0,1250,0.0,1969,0.0,98077,47.7554,-122.076,1440,10620,3,7,45,False,0,0,-122.076,293762716.0,Northeast 176th Street,town,Cottage Lake,
7856,224069010,653450.0,3,2.5,2070,49658,1.0,1540,530.0,1980,0.0,98075,47.5936,-122.013,2620,35160,4,8,34,False,0,0,-122.013,293793824.0,Southeast 17th Place,town,Sammamish,
7857,3630060040,285000.0,2,1.0,1050,3088,1.0,1050,0.0,2005,0.0,98029,47.5471,-121.996,1890,2772,3,7,9,False,0,0,-121.996,191501002.0,Northeast Jared Court,town,Issaquah,
7858,3211100450,217000.0,3,1.0,1400,7800,1.0,1400,0.0,1962,0.0,98059,47.4789,-122.159,1400,7800,3,7,52,False,0,0,-122.159,230113115.0,Southeast 4th Place,town,Renton,
7859,1245003255,615000.0,3,1.0,1120,12500,1.0,1120,0.0,1977,0.0,98033,47.6842,-122.2,2380,10000,4,7,38,False,0,0,-122.2,179672494.0,5th Street,town,Kirkland,
7860,1438000110,580135.0,4,2.5,3150,5886,2.0,3150,0.0,2014,0.0,98059,47.4787,-122.122,2650,5886,3,8,0,False,0,0,-122.122,231701868.0,163rd Place Southeast,town,Renton,
7861,8089500180,1150000.0,4,3.5,4540,19767,2.0,4200,340.0,1998,0.0,98006,47.5445,-122.137,3990,12881,3,11,16,False,0,0,-122.137,188349975.0,,city,Bellevue,
7862,6802200110,231200.0,3,2.0,1400,8821,1.0,1400,0.0,1991,0.0,98022,47.1949,-121.989,1450,8721,3,7,23,False,0,0,-121.989,232178920.0,Schmid Street,town,Enumclaw,
7863,7203100120,680000.0,4,2.75,2500,4950,2.0,2500,0.0,2010,0.0,98053,47.6964,-122.017,2500,4950,3,8,4,False,0,0,-122.017,171492584.0,243rd Avenue Northeast,town,Union Hill-Novelty Hill,Redmond Ridge East
7864,3445400120,267500.0,3,1.5,1390,2153,2.0,1390,0.0,2001,0.0,98118,47.5506,-122.29,1100,2617,3,7,13,False,0,0,-122.29,21099834.0,South Mead Street,city,Seattle,Rainier Valley
7865,1454100650,942000.0,4,2.75,3160,37200,2.0,2310,850.0,1939,0.0,98125,47.7214,-122.285,3130,20000,3,8,75,False,0,3,-122.285,155531889.0,39th Avenue Northeast,city,Seattle,Lake City
7866,106000015,435000.0,3,1.75,1310,8065,1.0,1310,0.0,1948,0.0,98117,47.701,-122.368,1420,8100,4,6,66,False,0,0,-122.368,155550457.0,Dibble Avenue Northwest,city,Seattle,Blue Ridge
7867,9459200110,315000.0,2,1.0,1740,3622,1.0,950,790.0,1924,0.0,98118,47.5541,-122.29,1270,3800,4,7,90,False,0,0,-122.29,157381016.0,Martin Luther King Junior Way South,city,Seattle,Rainier Valley
7868,3448000410,354901.0,3,2.5,1490,1709,3.0,1490,0.0,2004,0.0,98125,47.7173,-122.299,1364,1709,3,8,10,False,0,0,-122.299,21945155.0,Northeast 123rd Street,city,Seattle,Lake City
7869,8682281220,439888.0,2,2.0,1300,6515,1.0,1300,0.0,2005,0.0,98053,47.7078,-122.013,1640,6009,3,8,9,False,0,0,-122.013,293718431.0,Big Leaf Way NE,town,Union Hill-Novelty Hill,Trilogy
7870,2114700530,360000.0,4,1.0,1460,3840,1.5,1340,120.0,1928,0.0,98106,47.533,-122.347,990,4200,3,8,87,False,0,0,-122.347,158444202.0,Highland Park Way Southwest,city,Seattle,
7871,8093600065,205000.0,4,1.0,1030,6621,1.0,1030,0.0,1955,0.0,98055,47.4857,-122.221,1420,6631,4,6,59,False,0,0,-122.221,232212127.0,Maple Avenue Northwest,town,Renton,
7872,4137030040,299995.0,3,2.5,1970,7500,2.0,1970,0.0,1988,0.0,98092,47.2658,-122.218,1950,8220,3,8,26,False,0,0,-122.218,231466374.0,Mill Pond Loop,town,Auburn,Lakeland Hills
7873,5126900100,150000.0,2,1.0,790,7275,1.0,790,0.0,1944,0.0,98058,47.4771,-122.174,850,7399,4,6,70,False,0,0,-122.174,231895758.0,Southeast 5th Street,town,Renton,
7874,5469501530,575000.0,3,2.25,3800,33825,1.0,3330,470.0,1976,0.0,98042,47.3797,-122.152,3470,14484,4,10,38,False,0,0,-122.152,106903857.0,Southeast 254th Street,town,Kent,
7875,7784000180,625000.0,3,2.0,2168,12616,2.0,2168,0.0,1950,0.0,98146,47.4933,-122.367,2168,9750,4,7,65,False,0,1,-122.367,235733989.0,Shorewood Drive Southwest,town,Burien,
7876,7135520610,950000.0,4,3.5,4140,13392,2.0,4140,0.0,2000,0.0,98059,47.5261,-122.144,4140,11529,3,11,14,False,0,0,-122.144,293784672.0,146th Place Southeast,village,Newcastle,
7877,8856500120,278800.0,4,2.5,2440,7797,1.0,1560,880.0,1965,0.0,98031,47.3895,-122.222,2090,8100,3,8,50,False,0,0,-122.222,229594357.0,Stetson Avenue,town,Kent,
7878,5015000180,713500.0,3,2.0,1720,4200,2.0,1720,0.0,1908,0.0,98112,47.6285,-122.301,1720,4200,3,8,106,False,0,0,-122.301,157826510.0,25th Avenue East,city,Seattle,Madison Valley
7879,3024059014,1900000.0,4,2.25,3020,11489,1.5,2110,910.0,1916,0.0,98040,47.5395,-122.21,3890,11489,5,10,99,False,1,3,-122.21,204918069.0,,town,Mercer Island,
7880,9268200348,439000.0,5,2.0,2610,5009,1.0,1710,900.0,1988,0.0,98117,47.6969,-122.366,1600,5040,3,7,26,False,0,0,-122.366,156369951.0,8th Avenue Northwest,city,Seattle,Blue Ridge
7881,9195700040,425000.0,3,2.0,1500,8086,1.0,1060,440.0,1981,0.0,98027,47.5584,-122.081,1550,8086,3,7,33,False,0,0,-122.081,293686718.0,194th Avenue Southeast,town,Issaquah,
7882,8798000100,252500.0,4,2.5,2600,11280,1.5,1570,1030.0,1961,0.0,98003,47.33600000000001,-122.304,1660,11200,3,7,53,False,0,0,-122.304,231202488.0,22nd Avenue South,town,Federal Way,
7883,304000530,185000.0,3,1.5,1370,8470,1.0,1370,0.0,1961,0.0,98092,47.2874,-122.192,1710,8800,4,7,53,False,0,0,-122.192,231587696.0,Auburn Way South,town,Auburn,Forrest Villa
7884,3575304895,406550.0,5,2.75,2400,15781,1.0,1200,1200.0,1974,0.0,98074,47.622,-122.059,2390,7500,4,7,40,False,0,0,-122.059,293775223.0,Northeast 15th Street,town,Sammamish,Inglewood
7885,9406500540,243000.0,2,1.5,1068,1758,2.0,1068,0.0,1990,0.0,98028,47.7527,-122.244,1078,1315,3,7,24,False,0,0,-122.244,74754569.0,Northeast 171st Lane,town,Kenmore,
7886,6071800410,500000.0,3,1.5,2220,8994,1.0,1110,1110.0,1962,0.0,98006,47.5473,-122.172,2220,8994,4,8,52,False,0,0,-122.172,293688724.0,127th Avenue Southeast,city,Bellevue,
7887,2122049013,204750.0,2,1.0,880,7575,1.0,880,0.0,1942,0.0,98198,47.3757,-122.304,1800,7575,4,7,73,False,0,0,-122.304,231219608.0,South 252nd Street,town,Des Moines,
7888,5470100220,222000.0,3,1.5,1310,9273,1.0,1310,0.0,1968,0.0,98042,47.3683,-122.147,1710,9600,4,7,46,False,0,0,-122.147,229588154.0,Southeast 261st Street,town,Kent,
7889,6623400246,200000.0,4,1.0,1350,11507,1.0,1350,0.0,1966,0.0,98055,47.4269,-122.197,1320,25675,3,7,48,False,0,0,-122.197,231651519.0,108th Avenue Southeast,city,Kent,
7890,3918400028,367000.0,3,2.25,1400,1320,3.0,1400,0.0,2006,0.0,98133,47.7147,-122.356,1490,1449,3,8,8,False,0,2,-122.356,19778181.0,Greenwood Avenue North,city,Seattle,Broadview
7891,1422700040,183000.0,3,1.0,1170,7320,1.0,1170,0.0,1962,0.0,98188,47.4685,-122.282,2040,7320,3,7,53,False,0,0,-122.282,231634625.0,South 150th Street,town,Tukwila,
7892,7660100336,300000.0,3,2.5,1020,1570,2.0,720,300.0,2004,0.0,98144,47.5871,-122.317,1470,1249,3,7,10,False,0,0,-122.317,158110156.0,12th Avenue South,city,Seattle,Beacon Hill
7893,6145602240,369000.0,3,1.75,1300,3844,1.0,1300,0.0,1985,0.0,98133,47.7024,-122.355,1290,3844,3,7,29,False,0,0,-122.355,156202520.0,Greenwood Avenue North,city,Seattle,Greenwood
7894,7287100035,380000.0,3,2.0,2010,16736,2.0,2010,0.0,1929,0.0,98133,47.7643,-122.352,1890,11477,4,6,85,False,0,0,-122.352,293788187.0,North 185th Court,town,Shoreline,Richmond Highlands
7895,5101405465,463000.0,3,2.0,1590,5009,2.0,1590,0.0,1985,0.0,98125,47.7012,-122.322,1730,6380,4,6,30,False,0,0,-122.322,155493153.0,Northeast 100th Street,city,Seattle,Maple Leaf
7896,3756500180,475000.0,3,1.0,1470,9750,1.0,1470,0.0,1963,0.0,98034,47.7155,-122.194,1300,9750,3,7,51,False,0,0,-122.194,179981687.0,111th Avenue Northeast,town,Kirkland,Juanita
7897,3750605620,225000.0,3,1.75,1580,14400,1.0,1580,0.0,1981,0.0,98001,47.2598,-122.281,1480,9600,4,7,34,False,0,0,-122.281,231834611.0,43rd Avenue South,town,Auburn,
7898,2473350790,371000.0,3,1.75,1970,9512,1.0,1970,0.0,1968,0.0,98058,47.4545,-122.146,2250,10573,3,8,47,False,0,0,-122.146,229883702.0,145th Avenue Southeast,town,Renton,Fairwood
7899,3389900965,625000.0,3,2.5,2330,3141,2.0,2330,0.0,2003,0.0,98116,47.5622,-122.392,1980,5265,3,8,11,False,0,0,-122.392,158858834.0,47th Avenue Southwest,city,Seattle,West Seattle
7900,1068000375,3200000.0,6,5.0,7100,18200,2.5,5240,1860.0,1933,2002.0,98199,47.6427,-122.408,3130,6477,3,13,81,True,0,0,-122.408,155835336.0,Crestmont Place West,city,Seattle,Magnolia Village
7902,7618700112,634000.0,3,1.75,2570,13000,2.0,2570,0.0,1962,0.0,98177,47.7705,-122.371,2570,8521,4,7,53,False,0,0,-122.371,293700162.0,Northwest 196th Street,town,Shoreline,
7903,5104540360,616000.0,4,2.5,3440,6915,2.0,3440,0.0,2006,0.0,98038,47.3538,-122.004,3200,6915,3,10,8,False,0,0,-122.004,202327854.0,254th Way Southeast,town,Maple Valley,
7904,1051000040,1820000.0,3,2.25,3330,20053,2.0,3330,0.0,1968,0.0,98004,47.6395,-122.214,2870,20053,3,9,47,False,0,0,-122.214,293778435.0,Northeast 32nd Street,village,Clyde Hill,
7905,2896400300,435000.0,4,2.25,1780,2684,2.0,1780,0.0,2002,0.0,98072,47.7642,-122.149,1670,2426,3,7,13,False,0,0,-122.149,230874192.0,143rd Court Northeast,town,Woodinville,
7906,5003600120,320000.0,4,2.5,2110,6295,2.0,2110,0.0,2000,0.0,98030,47.3641,-122.193,2720,6311,3,8,15,False,0,0,-122.193,229418408.0,111th Place Southeast,town,Kent,
7907,6352600490,820000.0,4,3.5,2770,8049,2.0,2770,0.0,2002,0.0,98074,47.6469,-122.081,3410,7447,3,9,13,False,0,0,-122.081,293800087.0,Northeast 42nd Court,town,Sammamish,Adelaide
7908,3820350120,310000.0,3,2.5,1590,3359,2.0,1590,0.0,2000,0.0,98019,47.7349,-121.986,1820,3383,3,7,14,False,0,0,-121.986,293778574.0,Northeast Kennedy Drive,town,Duvall,
7909,4235400097,443750.0,3,2.25,1460,968,2.0,1140,320.0,2003,0.0,98199,47.6601,-122.4,1460,1531,3,7,11,False,0,0,-122.4,22050944.0,West Government Way,city,Seattle,
7910,2757000040,795000.0,4,2.25,2070,13084,1.0,1700,370.0,1967,0.0,98040,47.5606,-122.222,2520,10180,4,8,47,False,0,0,-122.222,293850323.0,88th Avenue Southeast,town,Mercer Island,
7911,537000325,475000.0,3,2.5,2420,36862,1.0,1530,890.0,1957,0.0,98003,47.3264,-122.308,1670,9046,4,8,57,False,0,0,-122.308,230867638.0,South 308th Street,town,Federal Way,
7912,9522100485,585000.0,5,1.75,2000,3750,2.0,2000,0.0,1921,0.0,98103,47.6618,-122.355,1520,3750,4,7,93,False,0,0,-122.355,159662011.0,North 46th Street,city,Seattle,Phinney Ridge
7913,345700040,315000.0,2,1.0,1010,7338,2.0,1010,0.0,1981,0.0,98056,47.5123,-122.19,1220,7719,4,7,33,False,0,0,-122.19,219661955.0,Northeast 23rd Street,town,Renton,
7914,3904960910,635000.0,4,2.5,3050,7238,2.0,3050,0.0,1989,0.0,98029,47.5772,-122.013,2580,7228,3,8,25,False,0,0,-122.013,293770775.0,Southeast 34th Place,town,Sammamish,Klahanie
7915,1771000690,305000.0,3,1.0,1160,11776,1.0,1160,0.0,1968,0.0,98077,47.7427,-122.074,1160,10050,3,7,46,False,0,0,-122.074,293753450.0,Northeast 158th Street,town,Cottage Lake,Cottage Lake
7916,1931300035,785000.0,3,2.0,2180,5440,1.0,1100,1080.0,1904,0.0,98103,47.657,-122.345,1470,4109,5,7,110,False,0,0,-122.345,159195281.0,Woodland Park Avenue North,city,Seattle,Fremont
7917,2770601800,525000.0,3,1.75,1560,6000,1.0,780,780.0,1944,0.0,98199,47.6501,-122.384,1560,1734,3,6,70,False,0,0,-122.384,22146596.0,21st Avenue West,city,Seattle,Magnolia
7918,5309100515,537000.0,4,1.75,1580,3635,1.0,790,790.0,1910,0.0,98117,47.6795,-122.371,1190,3638,4,7,105,False,0,0,-122.371,155940718.0,Northwest 70th Street,city,Seattle,Phinney Ridge
7919,984210850,279950.0,3,1.75,1660,8303,1.0,1380,280.0,1974,0.0,98058,47.4366,-122.171,1740,8320,3,7,41,False,0,0,-122.171,229829571.0,127th Avenue Southeast,town,Renton,Fairwood
7920,924059233,659000.0,4,2.0,2350,9329,2.0,2350,0.0,1977,0.0,98005,47.583,-122.17,1640,9403,3,8,37,False,0,0,-122.17,208285046.0,128th Avenue Southeast,city,Bellevue,Factoria
